lld,label,entropy,length,numbchars,numbdots
qik,0,1.584962500721156,3,0.0,0
yctz,0,2.0,4,0.0,0
powx,0,2.0,4,0.0,0
giit,0,1.5,4,0.0,0
pksm,0,2.0,4,0.0,0
qtsd,0,2.0,4,0.0,0
ikdi,0,1.5,4,0.0,0
official,0,2.5,8,0.0,0
9.qdpy,0,2.584962500721156,6,0.3333333333333333,1
pewna-apteka4,0,3.0269868333592873,13,0.15384615384615385,0
danas.co,0,2.75,8,0.125,1
pufj,0,2.0,4,0.0,0
cdnll,0,1.9219280948873623,5,0.0,0
mss,0,0.9182958340544896,3,0.0,0
skdc,0,2.0,4,0.0,0
nube,0,2.0,4,0.0,0
hoqk,0,2.0,4,0.0,0
reuters,0,2.2359263506290326,7,0.0,0
mhfg,0,2.0,4,0.0,0
9.kvne,0,2.584962500721156,6,0.3333333333333333,1
haedu,0,2.321928094887362,5,0.0,0
clap,0,2.0,4,0.0,0
tao,0,1.584962500721156,3,0.0,0
snowypineswhitelabs,0,3.5766176449086653,19,0.0,0
1.boop,0,2.251629167387823,6,0.3333333333333333,1
ampd,0,2.0,4,0.0,0
wsaf,0,2.0,4,0.0,0
tjky,0,2.0,4,0.0,0
10.uusr,0,2.521640636343318,7,0.42857142857142855,1
puyang,0,2.584962500721156,6,0.0,0
zynd,0,2.0,4,0.0,0
rkno,0,2.0,4,0.0,0
mkeh,0,2.0,4,0.0,0
glqp,0,2.0,4,0.0,0
staging11,0,2.725480556997868,9,0.2222222222222222,0
qbmp,0,2.0,4,0.0,0
10.coqr,0,2.807354922057604,7,0.42857142857142855,1
dstu,0,2.0,4,0.0,0
ilc,0,1.584962500721156,3,0.0,0
tmd56,0,2.321928094887362,5,0.4,0
ilbq,0,2.0,4,0.0,0
kamagra,0,2.1280852788913944,7,0.0,0
maxprzek1,0,3.169925001442312,9,0.1111111111111111,0
pstu,0,2.0,4,0.0,0
assets3,0,2.1280852788913944,7,0.14285714285714285,0
fractal,0,2.5216406363433186,7,0.0,0
kitap,0,2.321928094887362,5,0.0,0
aarw,0,1.5,4,0.0,0
dosw,0,2.0,4,0.0,0
pspo,0,1.5,4,0.0,0
hundeseng,0,2.725480556997868,9,0.0,0
bqvp,0,2.0,4,0.0,0
fotobest,0,2.5,8,0.0,0
rokovania,0,2.725480556997868,9,0.0,0
rili,0,1.5,4,0.0,0
www-ws,0,1.2516291673878228,6,0.16666666666666666,0
konte,0,2.321928094887362,5,0.0,0
centralbank,0,3.095795255000934,11,0.0,0
jobz,0,2.0,4,0.0,0
oicq,0,2.0,4,0.0,0
scp,0,1.584962500721156,3,0.0,0
8.cedk,0,2.584962500721156,6,0.3333333333333333,1
crosdilleisure,0,3.09306920777189,14,0.0,0
gurt,0,2.0,4,0.0,0
rolenacity,0,3.321928094887362,10,0.0,0
twcn,0,2.0,4,0.0,0
linneyfencing,0,2.7773627950641693,13,0.0,0
ewnt,0,2.0,4,0.0,0
qyvy,0,1.5,4,0.0,0
www.westpalmbeach,0,3.381580488309164,17,0.058823529411764705,1
hearst.referrals,0,2.952819531114783,16,0.0625,1
rnfr,0,1.5,4,0.0,0
e-visa,0,2.584962500721156,6,0.16666666666666666,0
chbo,0,2.0,4,0.0,0
wppg,0,1.5,4,0.0,0
powerbuilding,0,3.546593564294939,13,0.0,0
obr-don,0,2.5216406363433186,7,0.14285714285714285,0
3.epmv,0,2.584962500721156,6,0.3333333333333333,1
seekingstyleblog,0,3.327819531114783,16,0.0,0
ghwi,0,2.0,4,0.0,0
pewna-apteka5,0,3.0269868333592873,13,0.15384615384615385,0
cart.payments,0,3.3927474104487847,13,0.07692307692307693,1
4.kxsk,0,2.2516291673878226,6,0.3333333333333333,1
dutchpassion,0,3.4182958340544896,12,0.0,0
icu,0,1.584962500721156,3,0.0,0
cbve,0,2.0,4,0.0,0
ccwn,0,1.5,4,0.0,0
xdzx,0,1.5,4,0.0,0
nwyv,0,2.0,4,0.0,0
bdmb,0,1.5,4,0.0,0
yes,0,1.584962500721156,3,0.0,0
mawr,0,2.0,4,0.0,0
maxprzek,0,3.0,8,0.0,0
maxprzek2,0,3.169925001442312,9,0.1111111111111111,0
berrator,0,2.4056390622295662,8,0.0,0
neak,0,2.0,4,0.0,0
ktmz,0,2.0,4,0.0,0
hopx,0,2.0,4,0.0,0
crtu,0,2.0,4,0.0,0
hipo,0,2.0,4,0.0,0
pewna-apteka1,0,3.0269868333592873,13,0.15384615384615385,0
raw.cdn,0,2.807354922057604,7,0.14285714285714285,1
governmentofvanuatu,0,3.3660913291191923,19,0.0,0
zxkr,0,2.0,4,0.0,0
kvml,0,2.0,4,0.0,0
tdsr,0,2.0,4,0.0,0
khzj,0,2.0,4,0.0,0
sochi,0,2.321928094887362,5,0.0,0
bfvl,0,2.0,4,0.0,0
personalizedkeyringsformencie,0,3.8278326164749097,29,0.0,0
maxprzek3,0,3.169925001442312,9,0.1111111111111111,0
6.zxok,0,2.584962500721156,6,0.3333333333333333,1
dlje,0,2.0,4,0.0,0
riue,0,2.0,4,0.0,0
nbev,0,2.0,4,0.0,0
mfin,0,2.0,4,0.0,0
maxprzek4,0,3.169925001442312,9,0.1111111111111111,0
redir,0,1.9219280948873623,5,0.0,0
ismb,0,2.0,4,0.0,0
gd,0,1.0,2,0.0,0
orv,0,1.584962500721156,3,0.0,0
ormekurtilkat,0,3.238901256602631,13,0.0,0
erqy,0,2.0,4,0.0,0
cuqp,0,2.0,4,0.0,0
gvko,0,2.0,4,0.0,0
1.ehst,0,2.584962500721156,6,0.3333333333333333,1
z65b6,0,1.9219280948873623,5,0.6,0
openet,0,2.2516291673878226,6,0.0,0
www.yic,0,2.1280852788913944,7,0.14285714285714285,1
deputyprimeminister,0,3.3263604079526936,19,0.0,0
statswales,0,2.4464393446710155,10,0.0,0
bgka,0,2.0,4,0.0,0
blst,0,2.0,4,0.0,0
saui,0,2.0,4,0.0,0
archive,0,2.807354922057604,7,0.0,0
wzwy,0,1.5,4,0.0,0
jjqn,0,1.5,4,0.0,0
uni-mindelo,0,3.0957952550009344,11,0.09090909090909091,0
4.yhtu,0,2.584962500721156,6,0.3333333333333333,1
xtbt,0,1.5,4,0.0,0
peoples,0,2.2359263506290326,7,0.0,0
so,0,1.0,2,0.0,0
lmda,0,2.0,4,0.0,0
hbzu,0,2.0,4,0.0,0
91porn,0,2.584962500721156,6,0.3333333333333333,0
language,0,2.5,8,0.0,0
yffi,0,1.5,4,0.0,0
qymq,0,1.5,4,0.0,0
eurasia,0,2.521640636343318,7,0.0,0
8.ezxx,0,2.2516291673878226,6,0.3333333333333333,1
martist,0,2.521640636343318,7,0.0,0
c21,0,1.584962500721156,3,0.6666666666666666,0
deriv,0,2.321928094887362,5,0.0,0
yhfd,0,2.0,4,0.0,0
njjq,0,1.5,4,0.0,0
4.lezk,0,2.584962500721156,6,0.3333333333333333,1
luxg,0,2.0,4,0.0,0
9.ktkj,0,2.2516291673878226,6,0.3333333333333333,1
xgmu,0,2.0,4,0.0,0
4.jdnn,0,2.2516291673878226,6,0.3333333333333333,1
bajo,0,2.0,4,0.0,0
img-l3,0,2.584962500721156,6,0.3333333333333333,0
mnogosofta,0,2.8464393446710154,10,0.0,0
ekqo,0,2.0,4,0.0,0
pzch,0,2.0,4,0.0,0
arrs,0,1.5,4,0.0,0
libguides,0,2.94770277922009,9,0.0,0
tzsj,0,2.0,4,0.0,0
wbvg,0,2.0,4,0.0,0
taikan-karate,0,2.7773627950641693,13,0.07692307692307693,0
banner2,0,2.5216406363433186,7,0.14285714285714285,0
4.fibc,0,2.584962500721156,6,0.3333333333333333,1
narq,0,2.0,4,0.0,0
9.gehr,0,2.584962500721156,6,0.3333333333333333,1
putty,0,1.9219280948873623,5,0.0,0
pewna-apteka3,0,3.0269868333592873,13,0.15384615384615385,0
ndce,0,2.0,4,0.0,0
2.nduw,0,2.584962500721156,6,0.3333333333333333,1
mob,0,1.584962500721156,3,0.0,0
doe,0,1.584962500721156,3,0.0,0
kopilochka,0,2.9219280948873623,10,0.0,0
vote,0,2.0,4,0.0,0
wmforum,0,2.5216406363433186,7,0.0,0
oqik,0,2.0,4,0.0,0
experiment,0,2.8464393446710154,10,0.0,0
helpfvl,0,2.5216406363433186,7,0.0,0
lemf,0,2.0,4,0.0,0
vmwl,0,2.0,4,0.0,0
yduw,0,2.0,4,0.0,0
hozx,0,2.0,4,0.0,0
megionschool3,0,3.334679141051595,13,0.07692307692307693,0
casino,0,2.584962500721156,6,0.0,0
www03,0,1.3709505944546687,5,0.4,0
tjvg,0,2.0,4,0.0,0
oeuc,0,2.0,4,0.0,0
4.xbez,0,2.584962500721156,6,0.3333333333333333,1
inss,0,1.5,4,0.0,0
lygi,0,2.0,4,0.0,0
jsfq,0,2.0,4,0.0,0
baawri,0,2.2516291673878226,6,0.0,0
poox,0,1.5,4,0.0,0
cosmics,0,2.2359263506290326,7,0.0,0
weblisting,0,3.121928094887362,10,0.0,0
sun9-68,0,2.807354922057604,7,0.5714285714285714,0
